"id","customer_id","order_no","order_type","item_name","quantity","price","profit","cost","created_at"
"6980","53","20170418022322","Mobile","AAA01","3","30000","6000","24000","2017-04-18 14:23:22"
"6981","61","20170418114445","Mobile","AAA05","6","360000","120000","240000","2017-04-18 11:44:45"
"6982","42","20170418101519","Mobile","AAA01","4","40000","8000","32000","2017-04-18 10:15:19"
"6983","3","20170418083155","PC","AAA04","6","48000","2400","45600","2017-04-18 08:31:55"
"6984","54","20170418063303","Shop","AAA04","10","80000","4000","76000","2017-04-18 06:33:03"
"6985","3","20170417025657","PC","AAA05","10","600000","200000","400000","2017-04-17 14:56:57"
"6986","77","20170417125105","Mobile","AAA01","3","30000","6000","24000","2017-04-17 12:51:05"
"6987","46","20170417111349","PC","AAA02","9","135000","20700","114300","2017-04-17 11:13:49"
"6988","46","20170417102330","Shop","AAA02","1","15000","2300","12700","2017-04-17 10:23:30"
"6989","93","20170417091738","Mobile","AAA05","6","360000","120000","240000","2017-04-17 09:17:38"
"6990","94","20170414033853","PC","AAA03","11","187000","33000","154000","2017-04-14 03:38:53"
"6991","41","20170413053611","PC","AAA04","4","32000","1600","30400","2017-04-13 17:36:11"
"6992","30","20170413043016","Shop","AAA02","6","90000","13800","76200","2017-04-13 16:30:16"
"6993","36","20170413033814","PC","AAA05","5","300000","100000","200000","2017-04-13 15:38:14"
"6994","64","20170413020307","Mobile","AAA02","1","15000","2300","12700","2017-04-13 14:03:07"
"6995","42","20170413125418","Shop","AAA01","9","90000","18000","72000","2017-04-13 12:54:18"
"6996","39","20170413115854","Mobile","AAA04","8","64000","3200","60800","2017-04-13 11:58:54"
"6997","79","20170413103838","Mobile","AAA04","8","64000","3200","60800","2017-04-13 10:38:38"
"6998","70","20170413090051","Shop","AAA04","2","16000","800","15200","2017-04-13 09:00:51"
"6999","20","20170413081739","Shop","AAA05","4","240000","80000","160000","2017-04-13 08:17:39"
"7000","14","20170413064217","PC","AAA01","2","20000","4000","16000","2017-04-13 06:42:17"
"7001","25","20170412081938","Mobile","AAA02","9","135000","20700","114300","2017-04-12 20:19:38"
"7002","72","20170412050748","Shop","AAA02","3","45000","6900","38100","2017-04-12 17:07:48"
"7003","56","20170412041545","Shop","AAA02","6","90000","13800","76200","2017-04-12 16:15:45"
"7004","60","20170412012318","Mobile","AAA04","3","24000","1200","22800","2017-04-12 13:23:18"
"7005","39","20170412115541","PC","AAA03","4","68000","12000","56000","2017-04-12 11:55:41"
"7006","55","20170412103926","PC","AAA05","12","720000","240000","480000","2017-04-12 10:39:26"
"7007","56","20170412092332","Mobile","AAA05","4","240000","80000","160000","2017-04-12 09:23:32"
"7008","9","20170412122344","Shop","AAA04","5","40000","2000","38000","2017-04-12 00:23:44"
"7009","36","20170411121826","Shop","AAA04","16","128000","6400","121600","2017-04-11 12:18:26"
"7010","97","20170411104231","PC","AAA03","4","68000","12000","56000","2017-04-11 10:42:31"
"7011","96","20170411095209","PC","AAA04","3","24000","1200","22800","2017-04-11 09:52:09"
"7012","61","20170411082047","PC","AAA01","5","50000","10000","40000","2017-04-11 08:20:47"
"7013","48","20170410091405","Shop","AAA04","5","40000","2000","38000","2017-04-10 21:14:05"
"7014","8","20170410062638","Mobile","AAA01","1","10000","2000","8000","2017-04-10 18:26:38"
"7015","21","20170410030759","Mobile","AAA05","9","540000","180000","360000","2017-04-10 15:07:59"
"7016","92","20170410012631","PC","AAA04","4","32000","1600","30400","2017-04-10 13:26:31"
"7017","1","20170410121926","Mobile","AAA05","7","420000","140000","280000","2017-04-10 12:19:26"
"7018","44","20170410113211","PC","AAA05","7","420000","140000","280000","2017-04-10 11:32:11"
"7019","67","20170410104744","Shop","AAA02","3","45000","6900","38100","2017-04-10 10:47:44"
"7020","48","20170410082906","PC","AAA03","4","68000","12000","56000","2017-04-10 08:29:06"
"7021","66","20170407045650","Mobile","AAA02","3","45000","6900","38100","2017-04-07 16:56:50"
"7022","15","20170407015417","PC","AAA02","4","60000","9200","50800","2017-04-07 13:54:17"
"7023","2","20170407121347","Mobile","AAA03","3","51000","9000","42000","2017-04-07 12:13:47"
"7024","58","20170407100724","PC","AAA04","5","40000","2000","38000","2017-04-07 10:07:24"
"7025","10","20170407084718","Mobile","AAA01","3","30000","6000","24000","2017-04-07 08:47:18"
"7026","15","20170407075201","Mobile","AAA03","14","238000","42000","196000","2017-04-07 07:52:01"
"7027","15","20170406104528","Shop","AAA04","9","72000","3600","68400","2017-04-06 10:45:28"
"7028","44","20170406093714","Shop","AAA02","7","105000","16100","88900","2017-04-06 09:37:14"
"7029","76","20170406123039","PC","AAA03","5","85000","15000","70000","2017-04-06 00:30:39"
"7030","35","20170405105052","PC","AAA04","1","8000","400","7600","2017-04-05 10:50:52"
"7031","89","20170405101809","PC","AAA03","23","391000","69000","322000","2017-04-05 10:18:09"
"7032","58","20170405093214","Shop","AAA01","3","30000","6000","24000","2017-04-05 09:32:14"
"7033","3","20170405084223","Shop","AAA03","20","340000","60000","280000","2017-04-05 08:42:23"
"7034","46","20170405070346","PC","AAA04","5","40000","2000","38000","2017-04-05 07:03:46"
"7035","89","20170404084631","Mobile","AAA05","15","900000","300000","600000","2017-04-04 20:46:31"
"7036","48","20170404052341","Mobile","AAA01","9","90000","18000","72000","2017-04-04 17:23:41"
"7037","47","20170404034328","PC","AAA01","7","70000","14000","56000","2017-04-04 15:43:28"
"7038","97","20170404012424","Shop","AAA04","2","16000","800","15200","2017-04-04 13:24:24"
"7039","55","20170404123008","PC","AAA05","7","420000","140000","280000","2017-04-04 12:30:08"
"7040","79","20170404112704","PC","AAA04","1","8000","400","7600","2017-04-04 11:27:04"
"7041","96","20170404102459","Mobile","AAA04","10","80000","4000","76000","2017-04-04 10:24:59"
"7042","17","20170404101014","Mobile","AAA03","4","68000","12000","56000","2017-04-04 10:10:14"
"7043","34","20170404085030","Shop","AAA05","7","420000","140000","280000","2017-04-04 08:50:30"
"7044","23","20170404012150","PC","AAA03","12","204000","36000","168000","2017-04-04 01:21:50"
"7045","2","20170403010713","Mobile","AAA05","5","300000","100000","200000","2017-04-03 13:07:13"
"7046","39","20170403121843","PC","AAA03","2","34000","6000","28000","2017-04-03 12:18:43"
"7047","69","20170403103629","Shop","AAA05","5","300000","100000","200000","2017-04-03 10:36:29"
"7048","22","20170403090232","PC","AAA05","6","360000","120000","240000","2017-04-03 09:02:32"
"7049","28","20170330020850","Shop","AAA03","4","68000","12000","56000","2017-03-30 02:08:50"
"7050","78","20170329024911","PC","AAA05","2","120000","40000","80000","2017-03-29 14:49:11"
"7051","92","20170329011051","Mobile","AAA05","9","540000","180000","360000","2017-03-29 13:10:51"
"7052","77","20170329123256","Mobile","AAA04","3","24000","1200","22800","2017-03-29 12:32:56"
"7053","97","20170329115158","Mobile","AAA01","8","80000","16000","64000","2017-03-29 11:51:58"
"7054","55","20170329103948","Shop","AAA03","11","187000","33000","154000","2017-03-29 10:39:48"
"7055","3","20170329095355","Mobile","AAA05","6","360000","120000","240000","2017-03-29 09:53:55"
"7056","38","20170329084629","Mobile","AAA01","6","60000","12000","48000","2017-03-29 08:46:29"
"7057","21","20170329060449","PC","AAA03","6","102000","18000","84000","2017-03-29 06:04:49"
"7058","54","20170328034539","PC","AAA05","3","180000","60000","120000","2017-03-28 15:45:39"
"7059","3","20170328022053","PC","AAA02","5","75000","11500","63500","2017-03-28 14:20:53"
"7060","50","20170328011607","PC","AAA03","12","204000","36000","168000","2017-03-28 13:16:07"
"7061","13","20170328123515","Mobile","AAA01","4","40000","8000","32000","2017-03-28 12:35:15"
"7062","23","20170328114302","PC","AAA01","7","70000","14000","56000","2017-03-28 11:43:02"
"7063","97","20170328095819","Shop","AAA02","5","75000","11500","63500","2017-03-28 09:58:19"
"7064","73","20170328085330","Mobile","AAA01","8","80000","16000","64000","2017-03-28 08:53:30"
"7065","95","20170328074624","PC","AAA04","4","32000","1600","30400","2017-03-28 07:46:24"
"7066","61","20170328125353","PC","AAA02","1","15000","2300","12700","2017-03-28 00:53:53"
"7067","36","20170327030626","Mobile","AAA05","11","660000","220000","440000","2017-03-27 15:06:26"
"7068","94","20170327014421","Mobile","AAA05","13","780000","260000","520000","2017-03-27 13:44:21"
"7069","95","20170327015442","PC","AAA02","14","210000","32200","177800","2017-03-27 13:54:42"
"7070","4","20170327102937","Shop","AAA01","3","30000","6000","24000","2017-03-27 10:29:37"
"7071","100","20170327091740","PC","AAA04","2","16000","800","15200","2017-03-27 09:17:40"
"7072","100","20170325102336","Shop","AAA01","1","10000","2000","8000","2017-03-25 10:23:36"
"7073","67","20170324024535","PC","AAA01","3","30000","6000","24000","2017-03-24 14:45:35"
"7074","7","20170324015421","Mobile","AAA01","5","50000","10000","40000","2017-03-24 13:54:21"
"7075","19","20170324124841","Mobile","AAA01","4","40000","8000","32000","2017-03-24 12:48:41"
"7076","47","20170324112415","PC","AAA05","9","540000","180000","360000","2017-03-24 11:24:15"
"7077","57","20170324104040","Shop","AAA03","4","68000","12000","56000","2017-03-24 10:40:40"
"7078","20","20170324091429","Shop","AAA01","7","70000","14000","56000","2017-03-24 09:14:29"
"7079","10","20170324074407","PC","AAA05","7","420000","140000","280000","2017-03-24 07:44:07"
"7080","41","20170324011450","PC","AAA01","6","60000","12000","48000","2017-03-24 01:14:50"
"7081","66","20170323075825","Mobile","AAA02","11","165000","25300","139700","2017-03-23 07:58:25"
"7082","84","20170322035331","Shop","AAA02","9","135000","20700","114300","2017-03-22 15:53:31"
"7083","41","20170322020854","Shop","AAA02","3","45000","6900","38100","2017-03-22 14:08:54"
"7084","31","20170322010619","PC","AAA03","6","102000","18000","84000","2017-03-22 13:06:19"
"7085","1","20170322115246","Shop","AAA04","6","48000","2400","45600","2017-03-22 11:52:46"
"7086","83","20170322105527","Mobile","AAA04","12","96000","4800","91200","2017-03-22 10:55:27"
"7087","60","20170322092650","Mobile","AAA04","1","8000","400","7600","2017-03-22 09:26:50"
"7088","67","20170322080524","Shop","AAA04","10","80000","4000","76000","2017-03-22 08:05:24"
"7089","72","20170322122024","Shop","AAA03","8","136000","24000","112000","2017-03-22 00:20:24"
"7090","72","20170321074451","Mobile","AAA01","1","10000","2000","8000","2017-03-21 07:44:51"
"7091","64","20170320033313","Shop","AAA01","8","80000","16000","64000","2017-03-20 15:33:13"
"7092","63","20170320021804","Shop","AAA05","5","300000","100000","200000","2017-03-20 14:18:04"
"7093","47","20170320121047","Mobile","AAA02","12","180000","27600","152400","2017-03-20 12:10:47"
"7094","50","20170320112731","Mobile","AAA02","4","60000","9200","50800","2017-03-20 11:27:31"
"7095","70","20170320101304","PC","AAA05","6","360000","120000","240000","2017-03-20 10:13:04"
"7096","72","20170320081346","Shop","AAA05","8","480000","160000","320000","2017-03-20 08:13:46"
"7097","18","20170317053025","Mobile","AAA01","5","50000","10000","40000","2017-03-17 05:30:25"
"7098","55","20170316090452","PC","AAA05","1","60000","20000","40000","2017-03-16 21:04:52"
"7099","67","20170316070247","Shop","AAA01","10","100000","20000","80000","2017-03-16 19:02:47"
"7100","25","20170316040445","Shop","AAA04","8","64000","3200","60800","2017-03-16 16:04:45"
"7101","6","20170316031252","Shop","AAA05","9","540000","180000","360000","2017-03-16 15:12:52"
"7102","66","20170316022138","PC","AAA02","1","15000","2300","12700","2017-03-16 14:21:38"
"7103","79","20170316125347","PC","AAA01","3","30000","6000","24000","2017-03-16 12:53:47"
"7104","72","20170316115530","PC","AAA04","5","40000","2000","38000","2017-03-16 11:55:30"
"7105","34","20170316105704","Mobile","AAA05","4","240000","80000","160000","2017-03-16 10:57:04"
"7106","18","20170316102448","Mobile","AAA03","7","119000","21000","98000","2017-03-16 10:24:48"
"7107","71","20170316091948","Shop","AAA01","1","10000","2000","8000","2017-03-16 09:19:48"
"7108","1","20170316080850","Shop","AAA02","3","45000","6900","38100","2017-03-16 08:08:50"
"7109","96","20170316070327","Shop","AAA03","2","34000","6000","28000","2017-03-16 07:03:27"
"7110","48","20170315030156","Mobile","AAA05","1","60000","20000","40000","2017-03-15 15:01:56"
"7111","44","20170315014410","Mobile","AAA01","3","30000","6000","24000","2017-03-15 13:44:10"
"7112","77","20170315011209","Mobile","AAA01","6","60000","12000","48000","2017-03-15 13:12:09"
"7113","76","20170315115906","PC","AAA04","1","8000","400","7600","2017-03-15 11:59:06"
"7114","31","20170315110109","PC","AAA02","1","15000","2300","12700","2017-03-15 11:01:09"
"7115","52","20170315095512","Mobile","AAA04","1","8000","400","7600","2017-03-15 09:55:12"
"7116","38","20170315075935","PC","AAA05","11","660000","220000","440000","2017-03-15 07:59:35"
"7117","96","20170314092831","Mobile","AAA03","5","85000","15000","70000","2017-03-14 21:28:31"
"7118","19","20170314035409","Mobile","AAA01","6","60000","12000","48000","2017-03-14 15:54:09"
"7119","61","20170314022200","PC","AAA04","3","24000","1200","22800","2017-03-14 14:22:00"
"7120","42","20170314125049","Mobile","AAA02","8","120000","18400","101600","2017-03-14 12:50:49"
"7121","94","20170314100014","PC","AAA04","9","72000","3600","68400","2017-03-14 10:00:14"
"7122","93","20170314083813","Shop","AAA03","2","34000","6000","28000","2017-03-14 08:38:13"
"7123","6","20170314075317","PC","AAA05","1","60000","20000","40000","2017-03-14 07:53:17"
"7124","13","20170313060214","Mobile","AAA03","2","34000","6000","28000","2017-03-13 18:02:14"
"7125","30","20170313125857","Shop","AAA04","2","16000","800","15200","2017-03-13 12:58:57"
"7126","25","20170313115341","Mobile","AAA01","1","10000","2000","8000","2017-03-13 11:53:41"
"7127","54","20170313103826","Shop","AAA03","8","136000","24000","112000","2017-03-13 10:38:26"
"7128","96","20170313094525","Mobile","AAA01","7","70000","14000","56000","2017-03-13 09:45:25"
"7129","68","20170308113137","Shop","AAA01","4","40000","8000","32000","2017-03-08 23:31:37"
"7130","60","20170308034942","Shop","AAA01","5","50000","10000","40000","2017-03-08 15:49:42"
"7131","74","20170308030237","PC","AAA03","5","85000","15000","70000","2017-03-08 15:02:37"
"7132","11","20170308112136","Mobile","AAA03","8","136000","24000","112000","2017-03-08 11:21:36"
"7133","68","20170308085135","Mobile","AAA01","2","20000","4000","16000","2017-03-08 08:51:35"
"7134","1","20170308071217","PC","AAA01","5","50000","10000","40000","2017-03-08 07:12:17"
"7135","62","20170307103937","Mobile","AAA05","12","720000","240000","480000","2017-03-07 22:39:37"
"7136","46","20170307125030","PC","AAA04","2","16000","800","15200","2017-03-07 12:50:30"
"7137","17","20170307105144","Shop","AAA03","4","68000","12000","56000","2017-03-07 10:51:44"
"7138","47","20170307085013","Shop","AAA01","11","110000","22000","88000","2017-03-07 08:50:13"
"7139","92","20170307065735","Mobile","AAA03","9","153000","27000","126000","2017-03-07 06:57:35"
"7140","67","20170307014228","Shop","AAA04","10","80000","4000","76000","2017-03-07 01:42:28"
"7141","68","20170306033533","Mobile","AAA02","1","15000","2300","12700","2017-03-06 15:35:33"
"7142","63","20170306021559","Shop","AAA01","5","50000","10000","40000","2017-03-06 14:15:59"
"7143","99","20170306110844","Shop","AAA03","1","17000","3000","14000","2017-03-06 11:08:44"
"7144","6","20170306093617","PC","AAA03","1","17000","3000","14000","2017-03-06 09:36:17"
"7145","48","20170304011744","PC","AAA01","6","60000","12000","48000","2017-03-04 13:17:44"
"7146","43","20170303050845","Mobile","AAA05","4","240000","80000","160000","2017-03-03 17:08:45"
"7147","18","20170303030935","PC","AAA05","8","480000","160000","320000","2017-03-03 15:09:35"
"7148","56","20170303012143","Shop","AAA03","7","119000","21000","98000","2017-03-03 13:21:43"
"7149","5","20170303114447","Mobile","AAA04","12","96000","4800","91200","2017-03-03 11:44:47"
"7150","14","20170303113642","Shop","AAA04","6","48000","2400","45600","2017-03-03 11:36:42"
"7151","8","20170303101506","PC","AAA05","4","240000","80000","160000","2017-03-03 10:15:06"
"7152","12","20170303085841","Mobile","AAA01","1","10000","2000","8000","2017-03-03 08:58:41"
"7153","92","20170303063951","Mobile","AAA02","5","75000","11500","63500","2017-03-03 06:39:51"
"7154","22","20170302122514","PC","AAA03","2","34000","6000","28000","2017-03-02 12:25:14"
"7155","12","20170302105351","Mobile","AAA04","3","24000","1200","22800","2017-03-02 10:53:51"
"7156","21","20170302092302","Shop","AAA02","3","45000","6900","38100","2017-03-02 09:23:02"
"7157","92","20170302080857","Shop","AAA03","7","119000","21000","98000","2017-03-02 08:08:57"
"7158","58","20170302072959","Shop","AAA05","4","240000","80000","160000","2017-03-02 07:29:59"
"7159","54","20170301070453","PC","AAA03","5","85000","15000","70000","2017-03-01 19:04:53"
"7160","30","20170301032836","Shop","AAA01","4","40000","8000","32000","2017-03-01 15:28:36"
"7161","67","20170301030930","Mobile","AAA03","5","85000","15000","70000","2017-03-01 15:09:30"
"7162","59","20170301015136","Shop","AAA02","3","45000","6900","38100","2017-03-01 13:51:36"
"7163","46","20170301125327","PC","AAA03","12","204000","36000","168000","2017-03-01 12:53:27"
"7164","89","20170301112440","Shop","AAA05","10","600000","200000","400000","2017-03-01 11:24:40"
"7165","49","20170301094755","Mobile","AAA04","8","64000","3200","60800","2017-03-01 09:47:55"
"7166","50","20170301085640","Mobile","AAA05","10","600000","200000","400000","2017-03-01 08:56:40"
"7167","12","20170301074533","Shop","AAA02","4","60000","9200","50800","2017-03-01 07:45:33"
"7168","2","20170301122519","Mobile","AAA01","3","30000","6000","24000","2017-03-01 00:25:19"
"7169","93","20170228070503","Mobile","AAA03","1","17000","3000","14000","2017-02-28 19:05:03"
"7170","7","20170228115814","Mobile","AAA04","3","24000","1200","22800","2017-02-28 11:58:14"
"7171","93","20170228100143","PC","AAA05","8","480000","160000","320000","2017-02-28 10:01:43"
"7172","35","20170228082032","PC","AAA05","4","240000","80000","160000","2017-02-28 08:20:32"
"7173","1","20170228070342","Shop","AAA05","4","240000","80000","160000","2017-02-28 07:03:42"
"7174","44","20170227112321","Shop","AAA02","6","90000","13800","76200","2017-02-27 23:23:21"
"7175","11","20170227125652","Mobile","AAA01","11","110000","22000","88000","2017-02-27 12:56:52"
"7176","20","20170227120252","Shop","AAA04","3","24000","1200","22800","2017-02-27 12:02:52"
"7177","97","20170227103508","PC","AAA02","10","150000","23000","127000","2017-02-27 10:35:08"
"7178","94","20170227093503","Shop","AAA01","5","50000","10000","40000","2017-02-27 09:35:03"
"7179","19","20170224090620","PC","AAA03","1","17000","3000","14000","2017-02-24 09:06:20"
"7180","31","20170223075526","Shop","AAA04","7","56000","2800","53200","2017-02-23 19:55:26"
"7181","38","20170223024820","PC","AAA05","2","120000","40000","80000","2017-02-23 14:48:20"
"7182","98","20170223013138","Mobile","AAA04","1","8000","400","7600","2017-02-23 13:31:38"
"7183","49","20170223115141","Mobile","AAA05","1","60000","20000","40000","2017-02-23 11:51:41"
"7184","16","20170223111302","Mobile","AAA02","1","15000","2300","12700","2017-02-23 11:13:02"
"7185","41","20170223104646","Shop","AAA05","4","240000","80000","160000","2017-02-23 10:46:46"
"7186","3","20170223093924","PC","AAA05","13","780000","260000","520000","2017-02-23 09:39:24"
"7187","25","20170223083410","Shop","AAA02","6","90000","13800","76200","2017-02-23 08:34:10"
"7188","22","20170223125338","PC","AAA04","3","24000","1200","22800","2017-02-23 00:53:38"
"7189","78","20170222090314","PC","AAA04","7","56000","2800","53200","2017-02-22 09:03:14"
"7190","8","20170222073127","Mobile","AAA01","6","60000","12000","48000","2017-02-22 07:31:27"
"7191","18","20170221031904","PC","AAA03","5","85000","15000","70000","2017-02-21 15:19:04"
"7192","36","20170221020931","PC","AAA03","4","68000","12000","56000","2017-02-21 14:09:31"
"7193","20","20170221122335","Shop","AAA05","2","120000","40000","80000","2017-02-21 12:23:35"
"7194","68","20170221121039","PC","AAA03","5","85000","15000","70000","2017-02-21 12:10:39"
"7195","42","20170221102434","PC","AAA01","8","80000","16000","64000","2017-02-21 10:24:34"
"7196","94","20170221095410","PC","AAA02","6","90000","13800","76200","2017-02-21 09:54:10"
"7197","33","20170221081112","Shop","AAA01","5","50000","10000","40000","2017-02-21 08:11:12"
"7198","56","20170221070450","Shop","AAA01","7","70000","14000","56000","2017-02-21 07:04:50"
"7199","51","20170220102003","PC","AAA02","7","105000","16100","88900","2017-02-20 22:20:03"
"7200","65","20170220063307","Mobile","AAA05","2","120000","40000","80000","2017-02-20 18:33:07"
"7201","7","20170220024846","PC","AAA01","5","50000","10000","40000","2017-02-20 14:48:46"
"7202","2","20170220123438","PC","AAA03","5","85000","15000","70000","2017-02-20 12:34:38"
"7203","36","20170220113713","Shop","AAA04","8","64000","3200","60800","2017-02-20 11:37:13"
"7204","22","20170220100235","Mobile","AAA02","4","60000","9200","50800","2017-02-20 10:02:35"
"7205","28","20170220075809","Shop","AAA05","5","300000","100000","200000","2017-02-20 07:58:09"
"7206","75","20170216051821","Mobile","AAA02","1","15000","2300","12700","2017-02-16 05:18:21"
"7207","51","20170215050543","PC","AAA02","7","105000","16100","88900","2017-02-15 17:05:43"
"7208","58","20170215031344","Shop","AAA05","4","240000","80000","160000","2017-02-15 15:13:44"
"7209","21","20170215015801","PC","AAA01","10","100000","20000","80000","2017-02-15 13:58:01"
"7210","9","20170215102410","Mobile","AAA05","2","120000","40000","80000","2017-02-15 10:24:10"
"7211","40","20170215090944","PC","AAA01","4","40000","8000","32000","2017-02-15 09:09:44"
"7212","64","20170215074620","Mobile","AAA05","2","120000","40000","80000","2017-02-15 07:46:20"
"7213","30","20170215042230","PC","AAA01","5","50000","10000","40000","2017-02-15 04:22:30"
"7214","36","20170214121428","Shop","AAA04","9","72000","3600","68400","2017-02-14 12:14:28"
"7215","62","20170214110318","PC","AAA02","6","90000","13800","76200","2017-02-14 11:03:18"
"7216","100","20170214094240","Mobile","AAA04","1","8000","400","7600","2017-02-14 09:42:40"
"7217","85","20170214075250","Shop","AAA01","3","30000","6000","24000","2017-02-14 07:52:50"
"7218","9","20170213032611","PC","AAA01","1","10000","2000","8000","2017-02-13 15:26:11"
"7219","84","20170213012519","PC","AAA05","2","120000","40000","80000","2017-02-13 13:25:19"
"7220","93","20170213123434","Mobile","AAA05","3","180000","60000","120000","2017-02-13 12:34:34"
"7221","14","20170213113458","Shop","AAA01","3","30000","6000","24000","2017-02-13 11:34:58"
"7222","24","20170213103816","Shop","AAA02","4","60000","9200","50800","2017-02-13 10:38:16"
"7223","47","20170213092448","PC","AAA02","9","135000","20700","114300","2017-02-13 09:24:48"
"7224","73","20170209070552","Mobile","AAA05","2","120000","40000","80000","2017-02-09 19:05:52"
"7225","56","20170209031729","PC","AAA01","7","70000","14000","56000","2017-02-09 15:17:29"
"7226","97","20170209021057","Mobile","AAA02","7","105000","16100","88900","2017-02-09 14:10:57"
"7227","59","20170209124607","Mobile","AAA01","4","40000","8000","32000","2017-02-09 12:46:07"
"7228","77","20170209103831","PC","AAA04","3","24000","1200","22800","2017-02-09 10:38:31"
"7229","97","20170209094225","PC","AAA03","3","51000","9000","42000","2017-02-09 09:42:25"
"7230","58","20170209082044","Mobile","AAA05","5","300000","100000","200000","2017-02-09 08:20:44"
"7231","33","20170209065915","Mobile","AAA05","5","300000","100000","200000","2017-02-09 06:59:15"
"7232","7","20170208105805","PC","AAA05","8","480000","160000","320000","2017-02-08 22:58:05"
"7233","3","20170208040628","PC","AAA01","8","80000","16000","64000","2017-02-08 16:06:28"
"7234","25","20170208022002","Shop","AAA01","2","20000","4000","16000","2017-02-08 14:20:02"
"7235","27","20170208010959","Shop","AAA02","5","75000","11500","63500","2017-02-08 13:09:59"
"7236","10","20170208100844","Shop","AAA01","11","110000","22000","88000","2017-02-08 10:08:44"
"7237","72","20170208083329","Shop","AAA04","3","24000","1200","22800","2017-02-08 08:33:29"
"7238","99","20170208080014","Mobile","AAA05","3","180000","60000","120000","2017-02-08 08:00:14"
"7239","80","20170208061951","Mobile","AAA02","8","120000","18400","101600","2017-02-08 06:19:51"
"7240","84","20170207041607","Shop","AAA04","1","8000","400","7600","2017-02-07 16:16:07"
"7241","76","20170207032921","Mobile","AAA05","7","420000","140000","280000","2017-02-07 15:29:21"
"7242","58","20170207020120","Mobile","AAA05","3","180000","60000","120000","2017-02-07 14:01:20"
"7243","50","20170207103405","PC","AAA05","16","960000","320000","640000","2017-02-07 10:34:05"
"7244","95","20170207085008","Shop","AAA03","3","51000","9000","42000","2017-02-07 08:50:08"
"7245","63","20170207073737","Shop","AAA03","3","51000","9000","42000","2017-02-07 07:37:37"
"7246","46","20170206084023","PC","AAA01","9","90000","18000","72000","2017-02-06 08:40:23"
"7247","39","20170204083310","Shop","AAA04","3","24000","1200","22800","2017-02-04 20:33:10"
"7248","89","20170203081929","Mobile","AAA01","12","120000","24000","96000","2017-02-03 08:19:29"
"7249","18","20170202053012","Mobile","AAA04","4","32000","1600","30400","2017-02-02 17:30:12"
"7250","75","20170202043614","PC","AAA01","2","20000","4000","16000","2017-02-02 16:36:14"
"7251","93","20170202033121","PC","AAA02","4","60000","9200","50800","2017-02-02 15:31:21"
"7252","79","20170202020815","PC","AAA01","8","80000","16000","64000","2017-02-02 14:08:15"
"7253","80","20170202010731","PC","AAA03","6","102000","18000","84000","2017-02-02 13:07:31"
"7254","55","20170202115412","Shop","AAA03","7","119000","21000","98000","2017-02-02 11:54:12"
"7255","54","20170202084009","Shop","AAA04","2","16000","800","15200","2017-02-02 08:40:09"
"7256","48","20170202063942","PC","AAA01","9","90000","18000","72000","2017-02-02 06:39:42"
"7257","23","20170201022358","Shop","AAA04","2","16000","800","15200","2017-02-01 14:23:58"
"7258","8","20170201124017","PC","AAA01","4","40000","8000","32000","2017-02-01 12:40:17"
"7259","65","20170201111814","Mobile","AAA05","9","540000","180000","360000","2017-02-01 11:18:14"
"7260","51","20170201101151","Mobile","AAA05","6","360000","120000","240000","2017-02-01 10:11:51"
"7261","73","20170201084736","PC","AAA03","5","85000","15000","70000","2017-02-01 08:47:36"
"7262","22","20170201073223","Mobile","AAA02","2","30000","4600","25400","2017-02-01 07:32:23"
"7263","8","20170131022417","Shop","AAA01","11","110000","22000","88000","2017-01-31 14:24:17"
"7264","10","20170131013142","Mobile","AAA03","10","170000","30000","140000","2017-01-31 13:31:42"
"7265","42","20170131121437","Mobile","AAA05","6","360000","120000","240000","2017-01-31 12:14:37"
"7266","36","20170131113240","Shop","AAA04","12","96000","4800","91200","2017-01-31 11:32:40"
"7267","92","20170131101332","PC","AAA02","10","150000","23000","127000","2017-01-31 10:13:32"
"7268","91","20170131084233","Mobile","AAA05","6","360000","120000","240000","2017-01-31 08:42:33"
"7269","47","20170130055752","Mobile","AAA01","18","180000","36000","144000","2017-01-30 17:57:52"
"7270","72","20170130041650","PC","AAA03","1","17000","3000","14000","2017-01-30 16:16:50"
"7271","21","20170130013020","PC","AAA04","6","48000","2400","45600","2017-01-30 13:30:20"
"7272","64","20170130120711","Shop","AAA03","8","136000","24000","112000","2017-01-30 12:07:11"
"7273","78","20170130111533","PC","AAA05","10","600000","200000","400000","2017-01-30 11:15:33"
"7274","29","20170130101144","Shop","AAA01","1","10000","2000","8000","2017-01-30 10:11:44"
"7275","24","20170130091601","Shop","AAA03","6","102000","18000","84000","2017-01-30 09:16:01"
"7276","29","20170127012330","PC","AAA01","3","30000","6000","24000","2017-01-27 13:23:30"
"7277","25","20170127110435","PC","AAA02","9","135000","20700","114300","2017-01-27 11:04:35"
"7278","46","20170127093009","Shop","AAA01","8","80000","16000","64000","2017-01-27 09:30:09"
"7279","49","20170127080720","PC","AAA04","1","8000","400","7600","2017-01-27 08:07:20"
"7280","64","20170127064538","Shop","AAA04","8","64000","3200","60800","2017-01-27 06:45:38"
"7281","36","20170126100000","Mobile","AAA05","13","780000","260000","520000","2017-01-26 10:00:00"
"7282","41","20170126084248","Shop","AAA04","6","48000","2400","45600","2017-01-26 08:42:48"
"7283","50","20170126074542","Mobile","AAA01","7","70000","14000","56000","2017-01-26 07:45:42"
